run_id;strategy_id;year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;1999;0,0;19,380238760477518;-19,380238760477518;spy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2000;27,259219083381204;-9,79802320584444;37,05724228922564;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2001;0,5863030516320977;-11,26637317670427;11,852676228336367;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2002;-32,30637891089895;-23,63022220273361;-8,67615670816534;spy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2003;213,3316861043454;22,191719723505443;191,13996638083995;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2004;66,18678522309081;8,66672579224328;57,520059430847525;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2005;42,33381086216366;3,499583522588412;38,83422733957525;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2006;9,13150607550004;11,775847299380949;-2,644341223880909;spy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2007;84,65087273094689;3,423648414691982;81,2272243162549;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2008;-45,53784713754545;-37,735456824562995;-7,802390312982453;spy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2009;14,993623567644887;19,879521879234098;-4,8858983115892105;spy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2010;61,61168233962704;10,959144064481974;50,65253827514506;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2011;-10,552432155872504;-1,2199945017918434;-9,33243765408066;spy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2012;48,39435474834308;11,694120519301453;36,70023422904163;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2013;52,96342217777803;26,448038839187028;26,515383338591;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2014;49,98139941798614;12,366059120717686;37,61534029726845;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2015;-2,35226556489726;-0,7593815967543827;-1,5928839681428775;spy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2016;43,919068338934686;11,197887786494176;32,72118055244051;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2017;38,53648597654862;18,478058445821468;20,05842753072715;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2018;28,702081766196507;-7,013428438904956;35,71551020510147;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2019;41,94999507219303;28,651368924082753;13,29862614811028;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2020;88,07190620806489;15,086037646519523;72,98586856154536;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2021;54,137282854070115;28,788736259166804;25,34854659490331;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2022;13,666791859459583;-19,94515511159379;33,61194697105337;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2023;96,1919404152046;24,812244214345846;71,37969620085875;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2024;151,986455032613;23,998735778721247;127,98771925389175;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2025;102,76873603683168;16,639293552326606;86,12944248450508;strategy
RETEST_HYP_REVIEW_EXP_044_TOPN_7_V1_1999_2026_20260524_190437;HYP_REVIEW_EXP_044_TOPN_7_V1;2026;91,58263596252915;9,144141765739233;82,43849419678992;strategy
