run_id;strategy_id;year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;1999;0,0;19,380238760477518;-19,380238760477518;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2000;18,924343757649954;-9,79802320584444;28,722366963494395;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2001;0,0;-11,26637317670427;11,26637317670427;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2002;-1,1073567931477069;-23,63022220273361;22,522865409585904;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2003;53,329733868039206;22,191719723505443;31,138014144533763;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2004;3,303373388490982;8,66672579224328;-5,363352403752298;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2005;22,21214311663895;3,499583522588412;18,712559594050536;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2006;9,89104086077024;11,775847299380949;-1,8848064386107097;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2007;29,352550609459783;3,423648414691982;25,9289021947678;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2008;-10,619032596366951;-37,735456824562995;27,116424228196045;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2009;9,249989691708805;19,879521879234098;-10,629532187525292;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2010;17,61414411991371;10,959144064481974;6,655000055431737;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2011;1,8674355952222887;-1,2199945017918434;3,087430097014132;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2012;10,886740692005038;11,694120519301453;-0,8073798272964154;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2013;25,918408270103143;26,448038839187028;-0,529630569083885;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2014;18,233890520286344;12,366059120717686;5,867831399568658;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2015;0,3084216911984905;-0,7593815967543827;1,0678032879528732;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2016;14,021531594100821;11,197887786494176;2,8236438076066452;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2017;19,51382310790335;18,478058445821468;1,0357646620818812;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2018;-15,508925576658317;-7,013428438904956;-8,495497137753361;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2019;9,602519815907629;28,651368924082753;-19,048849108175126;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2020;26,09954130996861;15,086037646519523;11,013503663449088;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2021;27,151250765130385;28,788736259166804;-1,6374854940364187;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2022;-8,91201810626474;-19,94515511159379;11,033137005329051;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2023;2,3399494070547977;24,812244214345846;-22,47229480729105;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2024;51,50175840812521;23,998735778721247;27,503022629403965;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2025;-3,119432784155729;16,639293552326606;-19,758726336482336;spy
DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;HYP_DD20_SPY_DYN_80_45_25_0_V1;2026;19,55072292399962;9,144141765739233;10,406581158260385;strategy
